Task_name,Participant #,Runtime_mod,Movie_time,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Probe Version,Probe Number,Probe Duration
Movie Task-lms,subject_77,11,10.612616699996579,4.200000000000003,9.400000000000002,6.699999999999995,7.0,3.800000000000006,6.0,8.0,2.9000000000000123,2.800000000000016,2.9000000000000123,8.49999999999999,8.299999999999995,5.0,8.299999999999992,2.0,6.6999999999999975,13,5,10.612616699996579_end
Movie Task-c4,subject_77,15,129.86362809999991,5.3000000000000025,10.0,5.600000000000005,8.49999999999999,10.0,6.599999999999997,6.399999999999996,2.500000000000012,2.3999999999999977,2.2000000000000117,8.0,10.0,2.2000000000000153,5.700000000000001,3.0,2.3000000000000154,14,0,105
Movie Task-c4,subject_77,15,205.96330779999698,2.0,8.599999999999987,5.700000000000012,8.299999999999988,3.4999999999999996,3.1999999999999984,8.199999999999992,3.0,3.2999999999999994,2.3999999999999995,8.399999999999988,8.399999999999988,3.0,5.2,3.2000000000000055,7.799999999999993,14,1,195
Movie Task-c4,subject_77,15,82.94828889999917,2.4000000000000083,10.0,6.899999999999996,8.699999999999989,3.100000000000009,3.0999999999999983,9.0,3.100000000000009,3.1000000000000125,2.700000000000005,8.79999999999999,8.299999999999988,3.3000000000000127,5.500000000000016,2.1999999999999984,7.0,14,2,75
Movie Task-c4,subject_77,15,68.82135430000199,3.4000000000000057,9.0,4.700000000000003,8.29999999999999,2.7000000000000015,2.5000000000000084,8.0,1.9999999999999982,2.9000000000000017,2.0999999999999983,9.0,7.6999999999999975,9.0,5.6000000000000005,3.0,8.900000000000004,14,3,60
Movie Task-c4,subject_77,15,174.37196720000065,3.9000000000000026,7.6999999999999975,7.0,9.0,2.7000000000000006,2.9000000000000123,9.700000000000001,10.0,3.600000000000013,3.0,6.799999999999997,7.69999999999999,7.399999999999992,4.100000000000001,3.6000000000000094,6.899999999999994,14,4,165
Movie Task-c4,subject_77,15,9.56639620000351,2.7000000000000006,8.699999999999989,8.900000000000004,9.0,3.1000000000000054,2.0,8.0,2.1000000000000116,3.300000000000009,2.0999999999999974,9.0,8.599999999999989,7.0,5.0,3.300000000000002,6.7999999999999945,14,5,9.56639620000351_end
Movie Task-summer,subject_77,5,165.21859880000557,2.0,7.999999999999993,3.5999999999999988,8.19999999999999,7.399999999999995,4.199999999999999,3.0,2.2000000000000117,3.700000000000013,2.400000000000012,9.0,8.0,3.6000000000000023,9.400000000000002,4.1,4.200000000000003,9,0,150
Movie Task-summer,subject_77,5,144.01410830000532,4.0,8.99999999999999,3.5999999999999988,7.89999999999999,7.799999999999997,3.0,5.800000000000011,3.0000000000000018,2.7000000000000086,2.0,7.0,10.0,3.099999999999999,8.0,4.0,3.100000000000009,9,1,135
Movie Task-summer,subject_77,5,116.6942326999997,3.1000000000000054,8.0,3.0,8.0,7.099999999999996,4.0,3.3999999999999986,5.0,2.899999999999999,2.0,8.599999999999987,8.099999999999993,2.600000000000005,7.899999999999993,4.70000000000001,2.0,9,2,105
Movie Task-summer,subject_77,5,101.93127120000281,2.5999999999999988,7.799999999999991,3.0,10.0,8.300000000000006,8.8,9.0,4.0,8.0,2.0,10.0,10.0,7.299999999999995,3.0,8.100000000000007,8.399999999999991,9,3,90
Movie Task-summer,subject_77,5,190.66840600000432,2.100000000000015,7.999999999999991,5.400000000000009,8.39999999999999,8.39999999999999,9.0,3.5999999999999988,2.0,2.499999999999998,2.500000000000005,8.499999999999995,7.6999999999999975,4.0,4.3000000000000025,2.0,3.700000000000013,9,4,180
Movie Task-summer,subject_77,5,11.047232799995982,2.300000000000012,8.799999999999994,2.799999999999999,7.0,3.1,6.799999999999995,2.600000000000012,2.8000000000000123,3.0,3.400000000000002,10.0,7.0,4.0,4.100000000000017,2.8000000000000016,3.2999999999999985,9,5,11.047232799995982_end
Movie Task-summer,subject_78,12,211.06936819999828,4.000000000000001,8.999999999999996,1.0,6.500000000000009,6.0000000000000036,4.799999999999999,8.999999999999993,3.9000000000000097,4.400000000000007,3.199999999999998,4.000000000000013,5.000000000000011,6.0000000000000036,2.2,1.0,10.0,12,0,180
Movie Task-summer,subject_78,12,58.77997550001601,3.3000000000000127,6.999999999999996,1.0,7.1,6.299999999999998,1.0,1.0,1.0,10.0,4.200000000000017,3.6000000000000014,3.0,1.0,6.700000000000005,1.0,2.1999999999999984,12,1,45
Movie Task-summer,subject_78,12,103.41571130001103,5.900000000000004,6.1999999999999975,8.599999999999989,6.599999999999995,5.8,4.300000000000006,1.0,2.999999999999999,3.2,7.500000000000002,3.300000000000009,3.700000000000013,7.0,7.199999999999994,7.10000000000001,7.099999999999996,12,2,90
Movie Task-summer,subject_78,12,189.0174735999899,5.400000000000002,6.800000000000004,4.600000000000002,3.7000000000000006,6.0000000000000036,4.000000000000001,2.2000000000000046,3.900000000000017,2.6000000000000156,3.100000000000001,6.500000000000002,5.800000000000001,2.8,3.4000000000000092,3.0000000000000004,4.600000000000001,12,3,180
Movie Task-summer,subject_78,12,68.32006140000885,7.899999999999993,2.8999999999999977,3.200000000000001,4.8000000000000025,5.800000000000008,3.7000000000000006,3.399999999999998,4.0,5.500000000000009,3.099999999999998,5.200000000000017,4.500000000000002,3.7000000000000024,2.0,2.9000000000000017,3.7000000000000024,12,4,60
Movie Task-summer,subject_78,12,14.837894900003448,6.300000000000013,7.799999999999991,2.8000000000000016,6.799999999999995,6.300000000000006,3.800000000000013,2.2999999999999976,2.3999999999999986,2.700000000000005,4.500000000000002,5.699999999999998,6.300000000000006,2.499999999999998,1.0000000000000082,2.5999999999999996,4.20000000000001,12,5,14.837894900003448_end
Movie Task-c4,subject_78,-5,124.86848830000963,6.399999999999995,3.700000000000013,2.4000000000000083,6.300000000000013,6.399999999999996,7.099999999999996,2.0,3.3999999999999995,6.100000000000014,6.299999999999996,5.699999999999998,4.0,2.7000000000000157,5.1000000000000005,2.3999999999999986,2.7999999999999976,3,0,105
Movie Task-c4,subject_78,-5,113.20629529998405,6.10000000000001,6.999999999999994,2.800000000000005,6.100000000000014,6.599999999999995,3.6000000000000094,3.0,4.00000000000001,6.6000000000000085,7.0,3.9000000000000017,4.3000000000000025,3.000000000000001,5.200000000000001,2.3999999999999977,3.799999999999999,3,1,105
Movie Task-c4,subject_78,-5,151.00299510001787,5.700000000000001,7.500000000000009,1.9000000000000044,6.800000000000011,7.10000000000001,3.300000000000001,2.4000000000000155,3.1000000000000054,3.0,6.199999999999998,6.500000000000005,3.200000000000001,3.0,4.3000000000000025,3.5000000000000004,2.6000000000000014,3,2,135
Movie Task-c4,subject_78,-5,128.53498310002033,7.500000000000002,3.2000000000000126,3.4999999999999996,7.999999999999992,3.200000000000016,3.5000000000000093,6.299999999999995,3.0000000000000124,3.600000000000013,5.500000000000009,5.800000000000015,3.6000000000000094,6.299999999999995,2.7000000000000015,2.2999999999999976,3.400000000000013,3,3,120
Movie Task-c4,subject_78,-5,98.2614833000116,6.600000000000001,3.2000000000000126,2.900000000000009,7.0,3.399999999999998,4.2,5.8999999999999995,6.6000000000000085,3.7000000000000015,6.599999999999994,3.6000000000000094,1.0,3.000000000000009,1.0,3.6000000000000094,2.9000000000000017,3,4,90
Movie Task-c4,subject_78,-5,4.51106570000411,5.9,7.400000000000009,2.699999999999998,7.100000000000003,3.900000000000006,3.3000000000000056,7.200000000000003,3.5000000000000013,4.0,3.5000000000000004,6.300000000000006,4.100000000000017,2.400000000000005,1.0,2.4999999999999973,7.400000000000002,3,5,4.51106570000411_end
Movie Task-lms,subject_78,-15,178.42749550001463,7.400000000000002,6.6000000000000085,3.700000000000006,5.8999999999999995,7.299999999999995,7.199999999999996,3.2000000000000126,3.9000000000000017,3.200000000000016,2.799999999999998,7.199999999999994,3.8000000000000007,3.3000000000000127,2.6000000000000005,2.900000000000001,6.299999999999997,15,0,165
Movie Task-lms,subject_78,-15,98.96160310000414,6.300000000000013,3.9000000000000017,3.8999999999999986,8.0,6.20000000000001,3.2000000000000055,3.5000000000000058,4.400000000000007,3.6000000000000023,3.2,6.20000000000001,5.800000000000004,4.1,4.00000000000001,2.8000000000000007,5.899999999999998,15,1,90
Movie Task-lms,subject_78,-15,84.3341108999739,6.299999999999995,6.099999999999996,3.300000000000002,6.6999999999999975,2.9999999999999982,3.6000000000000014,3.1000000000000125,2.799999999999999,3.2000000000000055,5.499999999999999,5.999999999999998,6.100000000000007,3.4000000000000057,4.500000000000007,2.3000000000000154,3.8,15,2,75
Movie Task-lms,subject_78,-15,189.4679058000038,4.400000000000002,3.0000000000000018,3.1999999999999984,6.999999999999995,3.6000000000000023,2.8999999999999977,3.0,4.400000000000014,4.400000000000014,6.9000000000000075,6.800000000000008,6.400000000000006,3.400000000000002,6.800000000000011,2.799999999999998,3.7000000000000024,15,3,180
Movie Task-lms,subject_78,-15,126.70043369999621,5.800000000000001,6.200000000000006,3.0,7.399999999999992,3.6000000000000014,2.7000000000000006,3.400000000000013,4.0,4.600000000000002,3.4999999999999982,6.599999999999997,7.199999999999995,6.500000000000009,5.700000000000015,3.7000000000000006,4.100000000000007,15,4,120
Movie Task-lms,subject_78,-15,5.783665700000711,5.800000000000008,6.700000000000005,3.000000000000001,6.800000000000001,3.4000000000000012,3.2,3.8000000000000096,3.300000000000009,3.7000000000000095,5.0000000000000036,6.799999999999997,6.9999999999999964,3.0000000000000124,5.799999999999998,3.4000000000000163,4.400000000000002,15,5,5.783665700000711_end
Movie Task-c4,subject_79,-15,211.87319849990308,7.599999999999994,9.200000000000003,7.3999999999999915,7.3999999999999915,2.3999999999999995,3.200000000000009,8.49999999999999,7.199999999999996,5.400000000000006,4.600000000000017,3.2000000000000126,6.9,9.300000000000002,3.4000000000000057,6.400000000000002,4.399999999999999,15,0,165
Movie Task-c4,subject_79,-15,110.03601999999955,1.9999999999999991,1.0,1.3000000000000118,2.8000000000000007,1.0,2.0,2.6000000000000014,1.7999999999999998,1.8000000000000045,1.3999999999999977,8.399999999999988,3.7000000000000006,2.000000000000001,5.500000000000005,2.3000000000000083,1.0,15,1,90
Movie Task-c4,subject_79,-15,86.75193410017528,8.699999999999998,9.899999999999984,1.0,6.800000000000011,1.0000000000000153,1.0,1.5999999999999974,6.30000000000001,8.399999999999995,3.4000000000000163,2.7000000000000006,6.000000000000011,8.199999999999989,1.8999999999999984,9.0,2.400000000000005,15,2,75
Movie Task-c4,subject_79,-15,189.11580300005153,8.0,8.999999999999996,6.599999999999995,6.6000000000000085,1.0,2.7000000000000086,4.600000000000001,8.09999999999999,7.699999999999991,3.4999999999999987,4.5,7.200000000000006,8.39999999999999,2.000000000000001,7.599999999999993,4.5000000000000036,15,3,180
Movie Task-c4,subject_79,-15,130.4195465000812,8.599999999999987,9.399999999999986,3.4000000000000057,8.399999999999991,1.3000000000000012,2.899999999999998,7.999999999999993,7.999999999999993,8.0,7.299999999999995,5.799999999999998,6.200000000000006,5.100000000000017,3.100000000000009,7.79999999999999,7.199999999999993,15,4,120
Movie Task-c4,subject_79,-15,6.310742100002244,2.300000000000001,1.0999999999999985,1.0,1.0,1.0,1.0,1.0,1.0,1.7,1.0,8.69999999999999,2.100000000000008,1.0,5.500000000000012,1.0,1.0,15,5,6.310742100002244_end
Movie Task-lms,subject_79,5,106.80851579993032,4.400000000000002,8.900000000000004,1.0,6.7999999999999945,3.900000000000001,2.700000000000005,5.000000000000018,3.3999999999999986,6.500000000000005,1.0,3.0000000000000018,2.799999999999998,7.999999999999993,8.399999999999999,1.7000000000000117,7.499999999999995,0,0,75
Movie Task-lms,subject_79,5,159.59182589990087,2.7000000000000086,1.1000000000000045,1.0,3.100000000000016,1.0,1.0,1.0,1.0,1.7999999999999998,1.0,3.900000000000017,3.2999999999999994,1.0,4.400000000000014,1.0,1.0,0,1,150
Movie Task-lms,subject_79,5,112.63833089987747,5.600000000000012,7.299999999999992,3.399999999999998,4.700000000000001,1.0,1.0,2.2999999999999976,4.3000000000000025,3.6000000000000014,1.0,2.900000000000016,3.4000000000000012,8.199999999999989,6.400000000000013,7.199999999999999,3.8,0,2,105
Movie Task-lms,subject_79,5,112.27258749981411,2.1999999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.500000000000001,1.0,1.0,8.8,1.0,1.0,0,3,105
Movie Task-lms,subject_79,5,143.11190130002797,7.500000000000005,7.199999999999994,1.0,3.500000000000002,1.0,2.0999999999999974,7.199999999999994,6.7999999999999945,3.8,3.5000000000000164,2.8000000000000007,3.4999999999999987,8.100000000000007,7.200000000000006,6.000000000000007,3.700000000000006,0,4,135
Movie Task-lms,subject_79,5,8.14128899993375,3.8000000000000025,1.0,1.800000000000001,3.900000000000017,1.0,1.0,1.0,1.0,1.0,1.0,2.8000000000000007,2.899999999999999,1.0,7.0000000000000036,1.0,1.0,0,5,8.14128899993375_end
Movie Task-summer,subject_79,-14,196.92546339984983,1.0,3.200000000000009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4000000000000092,1.0,1.0,8.29999999999999,1.0,1.0,7,0,180
Movie Task-summer,subject_79,-14,112.97216190001927,2.7000000000000086,1.0,1.0,4.000000000000002,1.0,1.0,2.2,1.0,1.0,1.0,2.6999999999999997,1.0,6.30000000000001,8.199999999999989,1.0,1.0,7,1,105
Movie Task-summer,subject_79,-14,155.05582890007645,7.299999999999993,6.999999999999994,1.0,2.900000000000001,1.0,1.0,2.9000000000000123,2.4000000000000012,1.0,1.0,2.799999999999998,1.9000000000000044,4.400000000000017,7.8999999999999915,2.600000000000005,2.5999999999999974,7,2,135
Movie Task-summer,subject_79,-14,97.99405590002425,2.100000000000001,2.899999999999999,1.0,1.0,1.0,2.700000000000012,1.0,1.0,1.0,1.0,1.0,6.599999999999995,1.0,7.799999999999992,2.8000000000000016,3.8000000000000016,7,3,90
Movie Task-summer,subject_79,-14,158.1743407000322,2.4000000000000083,5.100000000000001,1.0,5.999999999999999,1.0,1.0,1.0,3.0000000000000004,5.400000000000013,1.0,2.600000000000012,4.500000000000002,7.199999999999996,7.79999999999999,1.0,1.0,7,4,150
Movie Task-summer,subject_79,-14,11.269213799852878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,1.0,1.0,5.100000000000017,1.0,4.2000000000000135,6.600000000000001,4.00000000000001,5.400000000000013,7,5,11.269213799852878_end
Movie Task-lms,subject_80,13,203.60152620007284,8.0,2.000000000000015,1.0,7.099999999999993,9.0,2.0,3.200000000000016,1.0,10.0,4.100000000000003,4.0,2.0,1.0,2.6000000000000156,4.0,4.199999999999999,9,0,150
Movie Task-lms,subject_80,13,150.2212779999245,6.800000000000008,6.4999999999999964,3.100000000000002,3.0,3.3000000000000127,5.600000000000012,6.7999999999999945,7.400000000000002,6.899999999999993,5.799999999999999,5.400000000000001,5.2,7.299999999999994,5.400000000000002,6.799999999999995,6.299999999999996,9,1,135
Movie Task-lms,subject_80,13,117.96127280010842,8.000000000000007,4.000000000000001,4.300000000000013,2.0,4.600000000000014,7.099999999999995,7.299999999999993,7.0,7.2999999999999945,7.30000000000001,6.0,6.0,4.200000000000001,5.699999999999998,8.0,8.0,9,2,105
Movie Task-lms,subject_80,13,112.09019470005296,3.4999999999999987,6.3000000000000025,3.3999999999999995,3.7000000000000166,2.7000000000000086,4.700000000000003,2.6000000000000085,3.700000000000006,4.0,6.399999999999998,3.3999999999999995,3.6999999999999997,6.299999999999995,6.599999999999994,4.0,6.099999999999996,9,3,90
Movie Task-lms,subject_80,13,191.15376399992965,2.9000000000000052,1.7000000000000046,1.0,3.7000000000000095,7.6999999999999975,2.8000000000000087,1.7000000000000153,1.0,10.0,1.0,4.000000000000013,2.499999999999998,2.7000000000000157,6.700000000000008,2.500000000000005,1.8000000000000045,9,4,180
Movie Task-lms,subject_80,13,25.098363799974322,9.59999999999999,7.799999999999997,2.0,3.0,4.0,6.0,5.0,10.0,5.900000000000011,5.0,2.8000000000000123,3.4000000000000057,4.300000000000006,5.500000000000012,8.0,4.8000000000000025,9,5,25.098363799974322_end
Movie Task-c4,subject_80,11,191.85941389994696,3.0,2.9999999999999982,1.0,1.0,6.899999999999995,1.0,1.0,2.6000000000000085,3.0,2.0,8.0,3.000000000000016,1.0,4.2,2.0,1.0,9,0,150
Movie Task-c4,subject_80,11,144.83360149990767,7.300000000000006,7.499999999999995,3.0000000000000018,8.0,4.20000000000001,3.4999999999999987,6.900000000000004,8.0,7.700000000000008,8.400000000000006,3.0,3.200000000000002,7.0,6.599999999999997,6.7999999999999945,4.0,9,1,135
Movie Task-c4,subject_80,11,114.19156479998492,2.099999999999999,3.0000000000000018,1.0,3.0,3.099999999999999,6.0,2.4000000000000155,2.0,4.9000000000000075,2.200000000000001,7.0,6.9,1.8999999999999975,7.0,2.0,2.0,9,2,105
Movie Task-c4,subject_80,11,101.7985472001601,6.699999999999996,8.0,4.000000000000013,7.600000000000005,3.0,2.4000000000000155,7.0,7.600000000000005,6.30000000000001,7.9000000000000075,3.0000000000000053,3.4000000000000057,4.000000000000003,6.099999999999998,5.100000000000003,7.900000000000004,9,3,90
Movie Task-c4,subject_80,11,187.41698440001346,6.899999999999993,9.0,3.9000000000000026,7.0,3.4999999999999987,7.700000000000001,6.199999999999998,10.0,4.600000000000002,8.0,3.699999999999999,4.000000000000003,6.699999999999995,7.300000000000006,7.599999999999992,9.0,9,4,180
Movie Task-c4,subject_80,11,17.373821099987254,5.300000000000017,3.200000000000002,3.9000000000000132,4.200000000000017,2.7000000000000006,6.899999999999997,7.800000000000001,4.20000000000001,6.700000000000005,6.500000000000009,3.500000000000002,3.899999999999999,6.799999999999995,5.2,4.000000000000006,4.900000000000004,9,5,17.373821099987254_end
Movie Task-summer,subject_80,-11,181.61679810006171,1.6000000000000045,4.400000000000014,1.0,5.900000000000015,10.0,10.0,1.0,1.0,4.9000000000000075,1.0,6.500000000000002,6.999999999999994,1.0,7.299999999999995,1.0,2.4000000000000004,1,0,165
Movie Task-summer,subject_80,-11,113.97389669995755,2.600000000000005,3.100000000000002,1.0,4.900000000000011,8.899999999999986,8.799999999999988,1.0,1.0,4.000000000000017,2.4000000000000004,6.500000000000012,5.9999999999999964,1.0,6.800000000000004,1.0,1.0,1,1,105
Movie Task-summer,subject_80,-11,98.6295708999969,4.300000000000001,3.800000000000006,3.2999999999999994,6.699999999999995,7.800000000000008,9.699999999999994,1.0,1.0,3.8000000000000096,2.1000000000000116,6.299999999999996,6.799999999999997,1.8000000000000151,7.500000000000002,1.0,1.0,1,2,90
Movie Task-summer,subject_80,-11,144.79910539998673,1.0,2.999999999999999,1.0,6.399999999999998,6.299999999999996,9.199999999999996,1.0,1.0000000000000153,3.6000000000000165,2.0999999999999983,6.099999999999999,5.9999999999999964,1.0,7.300000000000006,1.0,1.2999999999999985,1,3,135
Movie Task-summer,subject_80,-11,97.22699490003288,3.0,4.200000000000017,1.0,3.6000000000000023,6.399999999999995,8.100000000000007,3.6000000000000023,1.0000000000000082,2.900000000000009,2.0,6.000000000000011,6.20000000000001,2.0,5.8,1.0,1.0,1,4,90
Movie Task-summer,subject_80,-11,7.117763999849558,4.200000000000003,5.2000000000000135,2.0,4.2000000000000135,3.799999999999999,2.0,4.0,2.0,3.400000000000002,2.0,6.0,3.200000000000002,1.0,6.0,4.0,1.1999999999999975,1,5,7.117763999849558_end
Movie Task-summer,subject_81,7,146.07886380000855,3.3000000000000127,3.0999999999999983,3.100000000000016,7.399999999999993,8.000000000000004,9.499999999999995,3.900000000000006,1.8,8.100000000000003,2.1999999999999984,5.999999999999997,5.500000000000016,2.6000000000000014,7.600000000000005,3.0,5.1000000000000005,14,0,105
Movie Task-summer,subject_81,7,204.86378749998403,2.0,6.100000000000007,3.600000000000013,3.6000000000000023,9.299999999999995,8.700000000000005,4.300000000000001,3.700000000000013,8.299999999999995,6.199999999999996,2.099999999999999,4.700000000000001,3.6000000000000023,8.999999999999996,6.899999999999993,7.30000000000001,14,1,195
Movie Task-summer,subject_81,7,87.91981249998207,3.700000000000006,6.299999999999997,3.2000000000000126,6.700000000000012,7.899999999999997,9.099999999999987,8.399999999999991,1.800000000000001,8.799999999999997,4.500000000000002,4.30000000000001,3.200000000000002,3.0000000000000018,6.899999999999994,5.900000000000004,8.699999999999994,14,2,75
Movie Task-summer,subject_81,7,69.0722342999943,5.000000000000011,5.8999999999999995,3.000000000000016,4.4,8.29999999999999,8.09999999999999,5.599999999999999,3.8000000000000025,7.999999999999989,4.8000000000000025,3.100000000000001,3.100000000000001,3.400000000000013,4.6000000000000005,5.900000000000004,4.600000000000017,14,3,60
Movie Task-summer,subject_81,7,174.4894871999859,8.200000000000003,8.100000000000003,6.099999999999996,7.400000000000009,8.099999999999989,8.59999999999999,5.2000000000000135,3.500000000000013,6.999999999999995,3.600000000000006,4.400000000000017,4.300000000000006,4.600000000000017,2.500000000000005,4.100000000000003,5.100000000000001,14,4,165
Movie Task-summer,subject_81,7,6.450729199976195,4.30000000000001,7.599999999999998,5.3,7.500000000000005,8.299999999999992,8.59999999999999,4.200000000000017,1.5,8.200000000000006,3.900000000000017,4.8000000000000105,4.600000000000003,6.399999999999995,2.300000000000001,3.9000000000000097,4.100000000000003,14,5,6.450729199976195_end
Movie Task-lms,subject_81,-10,199.78224410000257,6.699999999999994,4.500000000000002,9.599999999999998,5.799999999999999,8.29999999999999,9.499999999999998,9.2,7.499999999999995,5.30000000000001,2.2000000000000046,1.6999999999999975,8.799999999999986,3.5999999999999996,2.3000000000000083,8.89999999999999,8.100000000000003,12,0,180
Movie Task-lms,subject_81,-10,53.14269130001776,6.9999999999999964,7.9000000000000075,8.399999999999995,4.70000000000001,8.899999999999997,8.29999999999999,8.699999999999998,4.9,8.199999999999989,4.800000000000001,3.100000000000001,7.599999999999998,8.300000000000006,4.600000000000001,7.799999999999997,7.99999999999999,12,1,45
Movie Task-lms,subject_81,-10,99.22885159999714,7.200000000000003,8.300000000000002,9.099999999999996,3.3999999999999995,8.69999999999999,8.49999999999999,8.800000000000004,5.1000000000000005,7.299999999999993,3.699999999999999,3.3999999999999995,5.799999999999998,5.000000000000003,3.3999999999999995,7.199999999999995,7.899999999999997,12,2,90
Movie Task-lms,subject_81,-10,188.28371349998633,4.300000000000001,6.599999999999995,8.100000000000003,6.900000000000004,9.099999999999985,9.599999999999998,3.4000000000000012,5.300000000000006,6.899999999999993,6.999999999999996,4.700000000000003,4.000000000000006,3.9000000000000026,6.400000000000009,4.200000000000001,7.099999999999996,12,3,180
Movie Task-lms,subject_81,-10,67.80207320000045,6.9999999999999964,7.30000000000001,6.499999999999995,6.600000000000005,8.699999999999989,8.79999999999999,7.599999999999994,7.0999999999999925,7.30000000000001,4.9,3.399999999999998,3.900000000000001,7.700000000000008,2.900000000000001,6.699999999999994,3.8000000000000007,12,4,60
Movie Task-lms,subject_81,-10,4.675844299985329,4.1,4.200000000000002,6.599999999999995,4.3000000000000025,8.500000000000005,9.0,4.6000000000000005,4.3000000000000025,7.499999999999995,5.899999999999999,3.6000000000000165,3.999999999999999,7.299999999999992,2.900000000000009,1.9999999999999991,3.7000000000000015,12,5,4.675844299985329_end
Movie Task-c4,subject_81,13,100.61795569999958,6.700000000000005,4.200000000000017,2.9000000000000123,8.999999999999993,7.999999999999993,3.100000000000002,2.700000000000012,6.899999999999995,4.6000000000000005,3.8000000000000025,3.6000000000000023,6.200000000000006,8.200000000000006,5.100000000000007,4.6000000000000005,4.300000000000017,11,0,75
Movie Task-c4,subject_81,13,142.94583700000658,7.6000000000000085,3.800000000000006,3.600000000000006,7.79999999999999,8.099999999999996,8.000000000000007,3.899999999999999,7.499999999999998,4.60000000000001,6.799999999999995,3.400000000000002,3.7000000000000006,7.499999999999995,4.500000000000002,8.799999999999997,4.40000000000001,11,1,135
Movie Task-c4,subject_81,13,161.6277887999895,7.999999999999992,7.6000000000000085,2.000000000000001,7.3000000000000025,3.8000000000000007,8.000000000000004,8.09999999999999,9.599999999999998,3.7000000000000024,7.0999999999999925,3.900000000000006,2.5999999999999988,8.999999999999986,4.6000000000000005,9.499999999999995,7.599999999999991,11,2,150
Movie Task-c4,subject_81,13,96.85957210001652,9.099999999999993,7.399999999999999,7.599999999999998,4.700000000000003,7.499999999999998,7.500000000000005,7.900000000000004,9.799999999999983,1.0,5.899999999999997,2.200000000000001,6.499999999999997,9.400000000000002,4.600000000000001,9.499999999999986,8.200000000000006,11,3,90
Movie Task-c4,subject_81,13,196.74027819998446,9.399999999999988,4.3000000000000025,9.299999999999999,5.999999999999997,8.600000000000005,6.399999999999996,6.299999999999997,9.399999999999984,3.300000000000001,6.9999999999999964,4.30000000000001,5.000000000000003,9.0,3.3999999999999995,8.699999999999994,3.5999999999999996,11,4,165
Movie Task-c4,subject_81,13,4.7502263999776915,8.29999999999999,6.799999999999997,5.3999999999999995,8.400000000000002,8.999999999999986,8.999999999999996,5.000000000000001,8.300000000000006,3.0000000000000124,6.100000000000014,3.2999999999999994,7.20000000000001,7.199999999999996,4.8000000000000105,7.899999999999991,5.4,11,5,4.7502263999776915_end
Movie Task-c4,subject_82,-8,233.57527709999704,4.600000000000002,9.199999999999996,1.6999999999999993,5.100000000000002,6.399999999999997,2.8,7.099999999999995,4.600000000000014,4.400000000000014,2.3000000000000003,6.299999999999997,3.700000000000013,3.9000000000000097,5.800000000000008,2.100000000000001,2.3999999999999977,12,0,180
Movie Task-c4,subject_82,-8,58.16318930000125,6.900000000000011,8.8,1.9999999999999991,6.199999999999996,2.1999999999999993,6.499999999999995,4.100000000000001,4.200000000000017,1.8999999999999992,2.899999999999999,7.100000000000007,6.30000000000001,2.3999999999999986,4.500000000000014,2.800000000000016,3.0,12,1,45
Movie Task-c4,subject_82,-8,104.98304970000754,4.200000000000017,6.2000000000000135,2.0,6.399999999999997,6.9,6.999999999999993,3.3000000000000127,3.1000000000000125,1.8000000000000116,6.20000000000001,3.8000000000000025,3.500000000000013,2.799999999999998,5.100000000000001,2.4000000000000012,2.400000000000012,12,2,90
Movie Task-c4,subject_82,-8,191.1517457000009,10.0,2.7000000000000006,1.6999999999999975,2.3000000000000003,5.900000000000015,7.199999999999995,3.0000000000000053,9.099999999999996,6.899999999999994,7.899999999999997,2.4999999999999987,4.800000000000018,3.000000000000001,3.999999999999999,4.500000000000007,1.5999999999999992,12,3,180
Movie Task-c4,subject_82,-8,75.72772000000987,7.200000000000006,6.799999999999995,3.000000000000009,3.0,2.1000000000000116,6.599999999999994,2.800000000000016,6.099999999999996,6.099999999999996,4.900000000000011,4.20000000000001,2.099999999999999,6.799999999999996,5.000000000000002,4.800000000000007,6.3000000000000025,12,4,60
Movie Task-c4,subject_82,-8,7.157495000006747,4.60000000000001,6.699999999999995,2.300000000000012,3.5000000000000164,7.2999999999999945,7.200000000000003,3.299999999999998,6.200000000000006,4.100000000000007,6.999999999999993,3.000000000000001,5.2,3.300000000000009,5.300000000000001,7.500000000000005,8.0,12,5,7.157495000006747_end
Movie Task-lms,subject_82,9,153.8129137999931,4.000000000000002,8.9,6.400000000000013,2.0,2.3999999999999986,5.499999999999999,1.6,3.200000000000001,2.900000000000009,3.7000000000000024,8.300000000000006,7.200000000000006,6.999999999999993,4.100000000000001,1.9,3.900000000000006,14,0,105
Movie Task-lms,subject_82,9,204.9957679000072,2.6999999999999997,9.399999999999995,3.1999999999999984,2.0,6.200000000000003,5.499999999999999,2.3999999999999977,2.0999999999999974,2.5999999999999988,6.300000000000013,2.5999999999999988,6.500000000000002,9.0,7.20000000000001,1.0,6.0,14,1,195
